SVM	kNN	GB	RF	DT	Random	Default
0.04153336469340509	0.03353341160563893	0.005545335574286921	0.006491904686501892	0.02028714682817088	0.05832740431456226	0.031617130272942766
0.05316514702021613	0.024521294824186735	0.00694838505821231	0.0033543860486400304	0.015468651835076794	0.05667045420643389	0.02524774818724169
0.046800429709592375	0.020182690588370966	0.007150171158771491	0.005445052606262459	0.013071348670445515	0.06495330574277706	0.033099816764471705
0.04067143838488211	0.020030151085074065	0.008032778322615735	0.008959074388106605	0.011283187073200663	0.050699715673871645	0.023594465187531784
0.04336567124825982	0.021455489652993327	0.007783940242448747	0.006503352946304082	0.008586960539282467	0.08969371144395366	0.028245515816459787
0.03986374797003082	0.027213500816155145	0.0027972337498126617	0.003481436068002097	0.01139666551692486	0.06867456274652393	0.028087756702707762
0.03276933764393877	0.03950137429080821	0.0032971512831299044	0.008554091964652557	0.013469892585974464	0.09672460483957214	0.03979747574134938
0.04226559443879548	0.031544797716414476	0.0032661162234277445	0.0067739638131555854	0.016475001840483366	0.0676276157780743	0.030568460091444205
0.03969074190501524	0.048239031134506685	0.0037703009235837146	0.003161629677681936	0.006708369670027312	0.05735274463612035	0.036477940564444054
0.05164206094993349	0.03486341188899025	0.004623308962259093	0.010241219591039966	0.006580563312409084	0.06370908393138963	0.05148085858576035
0.03676810849592917	0.032161561777308854	0.0029036873387345346	0.006273243057656867	0.01290498035896256	0.06801648209642899	0.04493206174086537
0.0334323537740603	0.025059678215263635	0.007274328363784578	0.008359149593107342	0.019989308209649743	0.07701377304383812	0.0351331044554388
0.04402382903271656	0.018534058069417953	0.011250908152637762	0.007057793734747822	0.01117044694633491	0.0742301238170894	0.044172508647199536
0.031108077978707425	0.0259801580105103	0.0038060189066486715	0.010939023502886334	0.011550014689463556	0.07522883383229409	0.032005287060215826
0.030335171606261903	0.029601017655194507	0.010753989903866909	0.007217695873020305	0.02223697308462184	0.07476553095292968	0.040108027537691895
0.03322054066967287	0.02348274958691177	0.007504068471612765	0.008224556955209576	0.013381268261665165	0.0557521480111924	0.04918615156213255
0.024654812596698182	0.03657412982843272	0.011311228485234224	0.004182098964909608	0.010487686911876458	0.0512573111429796	0.05737940538285445
0.03508155825691725	0.03821120601230814	0.006005036208799426	0.0036871059218601234	0.011480564779042707	0.04356633961438685	0.03523788141915568
0.026208101136047997	0.023045083321092598	0.005328920306367341	0.012026461063850202	0.014253804289311962	0.0859259158536031	0.046463013460359436
0.03647897352209038	0.023983163005055094	0.005727478927466665	0.005547518372878368	0.02307827558646239	0.052321458370343146	0.048195353004606055
0.033837967423115844	0.024190951656397765	0.005264265876013337	0.0066501075642052525	0.010638555963387903	0.08501517961938423	0.05490192093636983
0.035079488697986626	0.02654946625447957	0.007204812093231552	0.006646581349855782	0.0159161687878229	0.04536696702289868	0.044077850240283975
0.04156275287311799	0.022413156082251688	0.003410990648783134	0.006365101268924056	0.016673435033976475	0.08359407020057408	0.05374244669699644
0.04823823682392422	0.030374736288993065	0.004503688853502794	0.003653447282550488	0.024136021789904365	0.07072899502633183	0.036861780574221764
0.05596755764535427	0.055638662569746346	0.007803179533445626	0.004137647156579697	0.01951396169672343	0.10214787403267447	0.03431148586841102
0.035940523022088104	0.033669392930031815	0.005031848450129916	0.012800818459153387	0.02026600925833656	0.08360398759165079	0.03936085695963401
