SVM	kNN	GB	RF	DT	Random	Default
0.03859813186180253	0.030126816689182233	0.005503288567901937	0.003482182480458377	0.00720284611684896	0.11327083711024107	0.03129859608135195
0.03968606323417635	0.04502208606666459	0.006794681418653254	0.003934106206984563	0.01196134894833042	0.07624664334520337	0.026591667037019547
0.04628075266196219	0.03750998475819384	0.007750089610387788	0.006715948218214779	0.0202423945989214	0.05419676779836004	0.03293719999894901
0.054411784184219505	0.025777721897663152	0.00767367139615451	0.006397382215776931	0.015197754542134434	0.08683217411104945	0.026828683394903564
0.04734357499532146	0.022046223829809686	0.009550048419176652	0.005441349958505259	0.010976969343978158	0.07076405818037504	0.03307089877094699
0.043710941859280164	0.022788895742320486	0.009219788722610192	0.006868410044721657	0.01003651863746723	0.085937537489319	0.02213174907348151
0.04521956159163837	0.022756006781866612	0.006643320937293229	0.008618762498846076	0.019265734127509333	0.08636227990453302	0.03470508672787783
0.036561989831133644	0.026856000249940504	0.002408816119573524	0.005231606304725892	0.008601422144444948	0.05998487519516861	0.028002263439541653
0.033054840452815745	0.04826638258487988	0.0031598305282776787	0.010549087439151426	0.01562509828877353	0.09424820054629404	0.036555845837241085
0.04283184065096331	0.03436686663533194	0.0032422063756432353	0.004609794578765643	0.023836664911596663	0.06416281068252674	0.03232446113925488
0.04693691326323457	0.056095144183832726	0.004286116958790313	0.005662052951991189	0.010402147622043126	0.1013186280829396	0.03583157734934571
0.05234817311579667	0.037419724886478344	0.0040829259662613126	0.006291759946493923	0.012265239130318812	0.03920307427584502	0.05195207926271903
0.036355684413768144	0.03274029023893079	0.0030436370777609657	0.007621759557408104	0.01269796886127963	0.07836548526213531	0.046642450361265284
0.03491412421106247	0.028478576742356165	0.004949164906289539	0.008836412011993304	0.005029061824208878	0.06426719051137338	0.035774335401159416
0.039196358928757	0.022816169605765983	0.013157898913041874	0.005566832482217964	0.016013217629765413	0.08725337632002102	0.039364401464717966
0.030149401075786036	0.0383439508336822	0.006477375590467513	0.013890324108777255	0.00638948466770161	0.0893528377484003	0.03505545665387091
0.03574642626451146	0.03374604316498573	0.008569254459618977	0.00704509305847042	0.017109765346139595	0.06622684318443853	0.04620888973917696
0.03392942620027966	0.027303373436470612	0.0069124371162115035	0.01257768988109379	0.010077553895325763	0.06651074628756759	0.05220655569355796
0.024329205755873887	0.04316471791262452	0.012655714374335205	0.004101834534412096	0.02076920804119694	0.06821964032710015	0.059269699277663755
0.037642770325125204	0.04684501499041828	0.00798827834793979	0.003915993439689809	0.013021381306220289	0.052553582118374485	0.03748738581039416
0.028053846042389047	0.02300915721112696	0.005254526059970189	0.00864926644113795	0.013825718929465006	0.06728078986070721	0.04880802421929953
0.037807957916511606	0.030937494544531225	0.004065540277834177	0.0060354514531801825	0.01919025297597443	0.06671015263847575	0.048698865412141204
0.03695896850351181	0.022822583948690797	0.006824338523065901	0.004645332220663385	0.01642607419593903	0.054919942733257864	0.056556668626075314
0.0375224772513383	0.02667980042682856	0.006809941642627912	0.007031474396265294	0.007067135657680498	0.0699075326444314	0.044315518426242914
0.047399907112912	0.029449722876494253	0.0027119392675094695	0.005571271907621238	0.013996265459202073	0.09338436303913639	0.0560993871377344
0.05120196888791245	0.03280858357756068	0.004904371852099847	0.004268267491497426	0.01563873619984738	0.050748120646881764	0.03635533240252202
0.0574375627893138	0.06271150080329345	0.009269809903432378	0.0032564938556719023	0.015336462997935346	0.07405910350729313	0.0369645891671318
0.0384624965639858	0.03471496525890519	0.004019248500779367	0.009846649175096504	0.029055386322042374	0.07387946064664168	0.04686799530846959
