SVM	kNN	GB	RF	DT	Random	Default
0.03395784179460609	0.02660186322833914	0.0036577160168622656	0.0073321269344426105	0.012411765949466249	0.07576421383504743	0.026358679688838982
0.029893963425422432	0.03513913415742019	0.0034286888563305634	0.0033253868326192488	0.01534926905688421	0.06831796583519466	0.033902757547619455
0.03475755008581083	0.02266191071482296	0.004545008298102673	0.0066501903277879845	0.011214554969895681	0.08372779199148939	0.029271451322249963
0.0393827279662749	0.046651292809828	0.004685048244247441	0.004300991010336124	0.015907801975327946	0.06699189293640935	0.03087952785281024
0.03622089264963892	0.03234482698703119	0.003769531967609342	0.0031112931060932	0.014386758580093518	0.07470913928971111	0.03804090492332864
0.03389324804235986	0.03788124956386337	0.0033711107655889617	0.007036128557790224	0.0117421882520209	0.08422632423072184	0.03700753662230093
0.0320309005981921	0.026830966204966427	0.0027398489063876616	0.005514740997264125	0.015999997358408364	0.05283178351608892	0.03523359667524275
0.035940675911235176	0.02565484524879048	0.005299886306563377	0.006153318127341966	0.015530548444072386	0.07652726555427548	0.03603184887232329
0.02745167152636819	0.03341647889933384	0.003466937032911112	0.010791037561742624	0.015882851994467824	0.07385428383850252	0.030400711742072963
0.03618613518857596	0.028175249776207646	0.008606955234885263	0.006412765614571089	0.005307369873843763	0.05121965020354613	0.03835756230119084
0.029703588705431855	0.01946099635267589	0.007975240672341418	0.007215396818106947	0.008144801344120961	0.08066162828674674	0.04007149395117782
0.023315143036484947	0.03490736282741117	0.008669592756623747	0.00789280148107092	0.011979349579609994	0.08324948580783605	0.04677537145442522
0.028549160714688653	0.036645017026838776	0.004891314674921705	0.0036808062454390606	0.014758541685626328	0.07312382840792293	0.028280725910342547
0.02418770963753355	0.025342328845515676	0.004856377750370205	0.007776858280979082	0.01548473628430041	0.08064346162297664	0.0389217381248136
0.036589024465535566	0.03909447532344816	0.003138368010001588	0.0059403514158952245	0.014615429698940566	0.08703254022726827	0.04052520647105083
0.030837369094378973	0.023056648182029574	0.0035492475521792825	0.004905210130269748	0.012094501676864666	0.07234828603392879	0.04123084387469168
0.035339993398612546	0.02688374813638599	0.00653379173723719	0.006137616759882869	0.018606474358619386	0.06525757638174573	0.034911838019661225
0.039241254335389164	0.03450261839442032	0.0036088735288144604	0.005623047017535893	0.010317280658550454	0.07112075476524816	0.03734547817662028
0.039641616242032274	0.02694812460202093	0.0037944546641442514	0.00467641388635366	0.006409303890459868	0.07011844571127752	0.034002918358676755
0.04530573528552844	0.050232897178687855	0.0063920753663327	0.006199172326400949	0.02168911602679035	0.07569072000117907	0.03507258898024072
0.03562157825330599	0.03202481535845502	0.004597321230407819	0.002240788769819969	0.009202139186236266	0.06624943005408526	0.039485559367888876
