SVM	kNN	GB	RF	DT	Random	Default
0.04378558535404068	0.04050975982874188	0.006140996294973234	0.006119726363778678	0.018827193575079584	0.10931604838169391	0.044435472156960656
0.03245019106778824	0.040071658282967985	0.009031651509560657	0.0064133767276150794	0.013735091097462772	0.05673338575964726	0.03173349346597946
0.04472001939958237	0.04778244529361703	0.008540164790204549	0.007132758940493394	0.005089392757015192	0.08377393637424473	0.04355531032661183
0.03294138024341533	0.029308427387551655	0.010178776593839579	0.007559928709048845	0.01558667789792215	0.09023867322858266	0.023927220823900565
0.04964471727510347	0.025717983564569485	0.004974652913255095	0.005451024182735328	0.010116093195342709	0.10283842962070891	0.029387914977805202
0.04730194367672853	0.027835945095273554	0.004609216604483569	0.0034121896322213937	0.008918788909444305	0.05574590407992589	0.025580381950483642
0.045755848254374794	0.04260124314730316	0.0049106449264430755	0.0068021498548138815	0.008877581527432005	0.13407156412863472	0.030324974870632605
0.04272140354820947	0.03123344953633062	0.006696688894945124	0.00488554175316581	0.01721143735162853	0.08591290099878256	0.02780798609320608
0.042864176305528204	0.02075704488679401	0.009283416742645795	0.004877354144481201	0.011440667015915427	0.1015975197089895	0.03456817649336861
0.04229642387813118	0.02188997896959205	0.00909909434583303	0.007543281654674767	0.010259168238744808	0.05753867359264806	0.02402370346257802
0.04007441193570194	0.02359149643975001	0.0070352984720135235	0.009374368742956702	0.01441708669818156	0.11563233383487834	0.031917879297582843
0.038239374434963155	0.02972855683200725	0.0025301476685454967	0.004075431921263863	0.012163707394814339	0.10081005086655939	0.026742306097313463
0.0345623324352903	0.04201730736398118	0.004258552833118029	0.009649857389085045	0.012394159731687476	0.05386091569908767	0.0380925906358948
0.041166192704068585	0.02927384461083221	0.002887263993121184	0.004780829640188072	0.014171098302746321	0.06729783535063098	0.028278010180035746
0.0350460897567275	0.057385481045078	0.00498526744298309	0.005723372571296023	0.009310659348802167	0.041610713691546286	0.03454546937656526
0.05902297382672428	0.035782303859899986	0.00464233027284919	0.009703867932364215	0.01985963045609373	0.052280268047982914	0.057807737262876434
0.038958139691047985	0.04570328604060897	0.003988136852967152	0.008354759466327478	0.0166937172714632	0.09505600362081566	0.04143565148489958
0.032775115917213035	0.029661701745834435	0.007122365920674961	0.008499766064944	0.004179274125741475	0.10634001785785539	0.05217021174172396
0.04354378938116969	0.028618207100722878	0.004435577600011352	0.008291346889965223	0.012174465593486356	0.07714465450621716	0.04382900056356897
0.029876997155683045	0.033860262294863296	0.008600945308665437	0.00967273044666034	0.013190903117981243	0.09134048729567756	0.0335510280570736
0.03272020815799076	0.027252996943655867	0.008116093895327118	0.013522510435162007	0.028796953034523787	0.07076944491658989	0.029315805104077348
0.03564916811839554	0.022698694266995827	0.00973352503305389	0.007643958275522338	0.007642155984989469	0.07257378566747145	0.04541841007754026
0.0253755083361465	0.03695869218195184	0.008133201203832636	0.009472927910448847	0.009712462716284901	0.06810390857730801	0.05345333095836987
0.053230508816765575	0.01897628818473986	0.005263750734601814	0.0034729695502088488	0.017603296427467982	0.034330196105491075	0.0550222244663802
0.029079783869029603	0.02022946213539118	0.012123225071453109	0.008741839722096346	0.020677529190882487	0.07864166250808806	0.03622505207047587
0.05212628463925505	0.028191391823010913	0.005657020101513038	0.0046946628896958244	0.021518143140032746	0.059687079507784034	0.042894484711206236
0.03274712234027781	0.023578509841485278	0.004567444408624347	0.005529104271736978	0.013563575179088117	0.06495932440000887	0.04360714634278466
0.03172961528615497	0.02911080307562548	0.005548285980226803	0.007500461287073714	0.02668692096237179	0.0528914260646148	0.042450146255944586
0.0319202140875567	0.029035088192728233	0.005630643405109295	0.0065241024368525805	0.019551570474742465	0.08771866110701954	0.06325175121751755
0.04532357217961773	0.039712362631142265	0.0051544680175609515	0.0034298302273387225	0.012259687135308742	0.06941936641294315	0.039120351241754815
0.053224295774938715	0.03467318972595383	0.0055206761604280246	0.004142257326240032	0.025065632099944873	0.08564464209655046	0.030573717313850484
0.03889865224465106	0.0323397883267512	0.00443765576540482	0.01190540521434994	0.012863923026766396	0.07875907965148954	0.03516333828397671
